Date,Symbol,TradeType,EntryTime,EntryPrice,ExitTime,ExitPrice,PnL,ExitReason
02-02-2024,CESC,Buy,10:00:00,141.45,10:15:00,140.8,-0.65,Stop Loss Hit
05-02-2024,CESC,Buy,09:35:00,138.65,09:40:00,137.95,-0.7,Stop Loss Hit
06-02-2024,CESC,Sell,10:05:00,142.15,10:20:00,141.25,0.9,Target Hit
07-02-2024,CESC,Buy,09:20:00,142.2,09:25:00,141.5,-0.7,Stop Loss Hit
07-02-2024,CESC,Sell,10:35:00,139.45,10:50:00,140.25,-0.8,Stop Loss Hit
08-02-2024,CESC,Buy,09:40:00,142.9,09:45:00,142.2,-0.7,Stop Loss Hit
08-02-2024,CESC,Sell,10:05:00,140.25,10:10:00,140.7,-0.45,Stop Loss Hit
09-02-2024,CESC,Sell,09:35:00,134.85,09:50:00,133.85,1,Target Hit
12-02-2024,CESC,Sell,09:45:00,131.55,09:50:00,132,-0.45,Stop Loss Hit
13-02-2024,CESC,Buy,10:10:00,124.15,10:15:00,122.8,-1.35,Stop Loss Hit
14-02-2024,CESC,Buy,09:20:00,123.5,09:40:00,124.25,0.75,Target Hit
15-02-2024,CESC,Buy,09:20:00,133.7,09:25:00,133.25,-0.45,Stop Loss Hit
16-02-2024,CESC,Sell,09:30:00,132.8,09:40:00,132,0.8,Target Hit
19-02-2024,CESC,Buy,09:30:00,132.85,09:40:00,130.75,-2.1,Stop Loss Hit
19-02-2024,CESC,Sell,09:40:00,130.75,09:55:00,129.95,0.8,Target Hit
20-02-2024,CESC,Buy,09:25:00,130.55,09:40:00,131.5,0.95,Target Hit
21-02-2024,CESC,Sell,09:25:00,130.1,09:30:00,130.5,-0.4,Stop Loss Hit
22-02-2024,CESC,Sell,09:25:00,127.05,09:30:00,126.3,0.75,Target Hit
22-02-2024,CESC,Buy,11:10:00,130.6,11:20:00,131.9,1.3,Target Hit
23-02-2024,CESC,Sell,10:25:00,129.55,15:15:00,129.3,0.25,Time Exit
26-02-2024,CESC,Buy,09:20:00,129.8,09:25:00,129,-0.8,Stop Loss Hit
26-02-2024,CESC,Sell,09:50:00,128.15,09:55:00,127.35,0.8,Target Hit
27-02-2024,CESC,Buy,12:45:00,130,13:55:00,129.25,-0.75,Stop Loss Hit
28-02-2024,CESC,Sell,09:30:00,130.8,09:45:00,129.75,1.05,Target Hit
29-02-2024,CESC,Sell,09:20:00,127.2,09:25:00,127.6,-0.4,Stop Loss Hit
01-03-2024,CESC,Buy,10:15:00,129,10:25:00,128.35,-0.65,Stop Loss Hit
04-03-2024,CESC,Buy,09:20:00,132,09:25:00,130.7,-1.3,Stop Loss Hit
05-03-2024,CESC,Sell,09:40:00,128.3,10:05:00,127.65,0.65,Target Hit
06-03-2024,CESC,Buy,09:20:00,130.1,09:30:00,128.95,-1.15,Stop Loss Hit
06-03-2024,CESC,Sell,09:35:00,128.15,09:55:00,127.5,0.65,Target Hit
07-03-2024,CESC,Buy,09:20:00,127.85,09:30:00,127.45,-0.4,Stop Loss Hit
07-03-2024,CESC,Sell,10:40:00,125.75,11:05:00,126.2,-0.45,Stop Loss Hit
11-03-2024,CESC,Sell,09:35:00,123.3,10:15:00,123.7,-0.4,Stop Loss Hit
12-03-2024,CESC,Sell,09:20:00,118.5,09:25:00,116.9,1.6,Target Hit
13-03-2024,CESC,Sell,09:20:00,118.5,09:25:00,117.65,0.85,Target Hit
14-03-2024,CESC,Buy,09:20:00,115,09:25:00,114.6,-0.4,Stop Loss Hit
15-03-2024,CESC,Sell,09:30:00,116,09:50:00,115.1,0.9,Target Hit
18-03-2024,CESC,Buy,09:25:00,118.6,09:30:00,117.25,-1.35,Stop Loss Hit
18-03-2024,CESC,Sell,09:40:00,116.3,09:45:00,115.7,0.6,Target Hit
19-03-2024,CESC,Buy,09:30:00,116.5,09:35:00,117.1,0.6,Target Hit
19-03-2024,CESC,Sell,10:20:00,114.4,10:35:00,115.1,-0.7,Stop Loss Hit
20-03-2024,CESC,Sell,09:40:00,114.6,09:50:00,114,0.6,Target Hit
21-03-2024,CESC,Buy,09:25:00,116.7,09:30:00,116.4,-0.3,Stop Loss Hit
22-03-2024,CESC,Buy,09:35:00,121.95,09:50:00,121.5,-0.45,Stop Loss Hit
26-03-2024,CESC,Buy,09:45:00,120.1,10:00:00,119.7,-0.4,Stop Loss Hit
27-03-2024,CESC,Buy,09:25:00,121.3,09:30:00,122.25,0.95,Target Hit
28-03-2024,CESC,Sell,13:05:00,124.5,13:15:00,123.7,0.8,Target Hit
01-04-2024,CESC,Buy,09:35:00,125.2,14:00:00,125.9,0.7,Target Hit
01-01-2024,CGPOWER,Sell,09:40:00,451.35,09:50:00,452.8,-1.45,Stop Loss Hit
02-01-2024,CGPOWER,Sell,09:55:00,448.6,10:30:00,445.7,2.9,Target Hit
02-01-2024,CGPOWER,Buy,15:05:00,453.75,15:15:00,452.65,-1.1,Time Exit
03-01-2024,CGPOWER,Buy,09:20:00,456.9,09:30:00,454.15,-2.75,Stop Loss Hit
04-01-2024,CGPOWER,Buy,09:20:00,459.6,09:30:00,457.85,-1.75,Stop Loss Hit
05-01-2024,CGPOWER,Buy,09:25:00,486.2,09:30:00,482.6,-3.6,Stop Loss Hit
05-01-2024,CGPOWER,Sell,10:40:00,470.65,10:50:00,467.8,2.85,Target Hit
08-01-2024,CGPOWER,Buy,10:05:00,477.65,10:40:00,476.05,-1.6,Stop Loss Hit
08-01-2024,CGPOWER,Sell,15:20:00,466.55,15:25:00,469.95,-3.4,Stop Loss Hit
09-01-2024,CGPOWER,Buy,09:20:00,476.5,09:25:00,475.3,-1.2,Stop Loss Hit
09-01-2024,CGPOWER,Sell,14:15:00,470.75,14:35:00,471.95,-1.2,Stop Loss Hit
10-01-2024,CGPOWER,Sell,09:25:00,468.6,09:30:00,470.75,-2.15,Stop Loss Hit
11-01-2024,CGPOWER,Buy,09:20:00,472,09:25:00,469.4,-2.6,Stop Loss Hit
11-01-2024,CGPOWER,Sell,11:35:00,465.45,11:45:00,466.75,-1.3,Stop Loss Hit
12-01-2024,CGPOWER,Buy,09:50:00,465.6,11:20:00,464.35,-1.25,Stop Loss Hit
12-01-2024,CGPOWER,Sell,13:45:00,461.95,15:15:00,460.1,1.85,Time Exit
15-01-2024,CGPOWER,Buy,09:20:00,463.2,09:25:00,460.6,-2.6,Stop Loss Hit
15-01-2024,CGPOWER,Sell,09:35:00,458.7,10:00:00,456.35,2.35,Target Hit
16-01-2024,CGPOWER,Sell,10:35:00,454.5,11:05:00,456,-1.5,Stop Loss Hit
17-01-2024,CGPOWER,Buy,10:10:00,453.2,10:30:00,455.55,2.35,Target Hit
18-01-2024,CGPOWER,Sell,09:30:00,454.65,09:45:00,451.75,2.9,Target Hit
19-01-2024,CGPOWER,Sell,11:05:00,453.5,11:55:00,454.7,-1.2,Stop Loss Hit
20-01-2024,CGPOWER,Sell,09:40:00,454.1,10:10:00,455.75,-1.65,Stop Loss Hit
23-01-2024,CGPOWER,Buy,09:25:00,464.8,09:35:00,463.3,-1.5,Stop Loss Hit
23-01-2024,CGPOWER,Sell,12:55:00,455.95,13:35:00,459,-3.05,Stop Loss Hit
24-01-2024,CGPOWER,Buy,09:30:00,434.45,10:45:00,436.95,2.5,Target Hit
25-01-2024,CGPOWER,Sell,10:55:00,448.3,11:05:00,449.95,-1.65,Stop Loss Hit
25-01-2024,CGPOWER,Buy,15:00:00,470.65,15:05:00,462.15,-8.5,Stop Loss Hit
29-01-2024,CGPOWER,Sell,09:50:00,459.95,10:00:00,457.25,2.7,Target Hit
30-01-2024,CGPOWER,Sell,13:55:00,460.5,14:15:00,463.05,-2.55,Stop Loss Hit
31-01-2024,CGPOWER,Sell,09:55:00,456.5,10:15:00,458.4,-1.9,Stop Loss Hit
31-01-2024,CGPOWER,Buy,11:55:00,464.55,12:05:00,463,-1.55,Stop Loss Hit
01-02-2024,CGPOWER,Sell,10:45:00,460.95,11:00:00,458.6,2.35,Target Hit
02-02-2024,CGPOWER,Sell,10:20:00,447.7,10:45:00,450,-2.3,Stop Loss Hit
05-02-2024,CGPOWER,Sell,12:00:00,439.05,12:45:00,441.75,-2.7,Stop Loss Hit
06-02-2024,CGPOWER,Sell,10:15:00,439.45,10:25:00,437.05,2.4,Target Hit
07-02-2024,CGPOWER,Sell,09:20:00,442.85,09:25:00,440.35,2.5,Target Hit
08-02-2024,CGPOWER,Sell,09:30:00,432.55,09:40:00,433.95,-1.4,Stop Loss Hit
09-02-2024,CGPOWER,Sell,09:45:00,428.95,09:50:00,424.75,4.2,Target Hit
12-02-2024,CGPOWER,Sell,10:05:00,433.5,10:15:00,434.7,-1.2,Stop Loss Hit
12-02-2024,CGPOWER,Buy,15:15:00,445,15:20:00,436.55,-8.45,Stop Loss Hit
13-02-2024,CGPOWER,Sell,09:20:00,434.1,09:25:00,428.5,5.6,Target Hit
14-02-2024,CGPOWER,Sell,09:20:00,426.05,14:10:00,428,-1.95,Stop Loss Hit
14-02-2024,CGPOWER,Buy,15:10:00,434.25,15:15:00,440.15,5.9,Target Hit
15-02-2024,CGPOWER,Sell,09:25:00,435.3,09:55:00,432,3.3,Target Hit
19-02-2024,CGPOWER,Buy,11:10:00,434.75,12:30:00,431.8,-2.95,Stop Loss Hit
20-02-2024,CGPOWER,Buy,09:20:00,439.6,09:25:00,437.45,-2.15,Stop Loss Hit
20-02-2024,CGPOWER,Sell,09:40:00,434.7,09:50:00,430.55,4.15,Target Hit
21-02-2024,CGPOWER,Sell,09:30:00,432.55,09:35:00,434.6,-2.05,Stop Loss Hit
22-02-2024,CGPOWER,Sell,11:10:00,424,15:05:00,425.4,-1.4,Stop Loss Hit
23-02-2024,CGPOWER,Buy,09:40:00,429.15,10:10:00,427.75,-1.4,Stop Loss Hit
26-02-2024,CGPOWER,Sell,09:25:00,428.25,09:35:00,429.9,-1.65,Stop Loss Hit
27-02-2024,CGPOWER,Buy,09:55:00,432,10:00:00,430.65,-1.35,Stop Loss Hit
28-02-2024,CGPOWER,Sell,10:55:00,433.6,11:05:00,435.55,-1.95,Stop Loss Hit
29-02-2024,CGPOWER,Buy,10:00:00,429,10:05:00,432.05,3.05,Target Hit
01-03-2024,CGPOWER,Sell,09:20:00,471.25,09:25:00,467,4.25,Target Hit
02-03-2024,CGPOWER,Sell,09:20:00,468,09:30:00,469.95,-1.95,Stop Loss Hit
04-03-2024,CGPOWER,Sell,09:20:00,471.9,09:40:00,469.5,2.4,Target Hit
05-03-2024,CGPOWER,Sell,10:55:00,462.9,11:20:00,464.2,-1.3,Stop Loss Hit
06-03-2024,CGPOWER,Sell,09:30:00,456.65,09:55:00,452.85,3.8,Target Hit
06-03-2024,CGPOWER,Buy,14:40:00,467.95,15:15:00,469.95,2,Time Exit
07-03-2024,CGPOWER,Sell,09:20:00,464.95,10:40:00,461.45,3.5,Target Hit
11-03-2024,CGPOWER,Sell,09:20:00,457.8,09:25:00,460,-2.2,Stop Loss Hit
11-03-2024,CGPOWER,Buy,12:50:00,468.3,12:55:00,470.8,2.5,Target Hit
12-03-2024,CGPOWER,Sell,09:20:00,459.7,10:25:00,462,-2.3,Stop Loss Hit
13-03-2024,CGPOWER,Sell,09:35:00,453.25,09:40:00,457,-3.75,Stop Loss Hit
13-03-2024,CGPOWER,Buy,15:00:00,465.45,15:05:00,462.2,-3.25,Stop Loss Hit
14-03-2024,CGPOWER,Buy,09:30:00,464.5,09:35:00,463.05,-1.45,Stop Loss Hit
15-03-2024,CGPOWER,Buy,09:25:00,472.25,09:35:00,470.65,-1.6,Stop Loss Hit
18-03-2024,CGPOWER,Sell,13:10:00,465,14:35:00,466.7,-1.7,Stop Loss Hit
19-03-2024,CGPOWER,Sell,09:45:00,465.95,10:30:00,467.3,-1.35,Stop Loss Hit
19-03-2024,CGPOWER,Buy,14:45:00,473.4,14:50:00,476.25,2.85,Target Hit
20-03-2024,CGPOWER,Sell,09:30:00,475.7,09:35:00,477.15,-1.45,Stop Loss Hit
20-03-2024,CGPOWER,Buy,10:25:00,483.05,10:45:00,486.5,3.45,Target Hit
21-03-2024,CGPOWER,Buy,09:20:00,529.65,09:25:00,538.4,8.75,Target Hit
22-03-2024,CGPOWER,Sell,09:20:00,532.25,10:20:00,528.95,3.3,Target Hit
27-03-2024,CGPOWER,Buy,11:10:00,553.75,11:15:00,550.55,-3.2,Stop Loss Hit
28-03-2024,CGPOWER,Sell,10:05:00,544.8,11:00:00,546.85,-2.05,Stop Loss Hit
01-04-2024,CGPOWER,Sell,09:20:00,540,09:25:00,542.4,-2.4,Stop Loss Hit
01-01-2024,CHAMBLFERT,Buy,09:20:00,380.7,09:25:00,382.9,2.2,Target Hit
02-01-2024,CHAMBLFERT,Sell,09:55:00,377.55,10:00:00,379.55,-2,Stop Loss Hit
03-01-2024,CHAMBLFERT,Buy,09:30:00,383.3,09:35:00,379.9,-3.4,Stop Loss Hit
04-01-2024,CHAMBLFERT,Sell,09:50:00,391.05,10:15:00,388.2,2.85,Target Hit
05-01-2024,CHAMBLFERT,Sell,09:20:00,382.95,09:25:00,379.25,3.7,Target Hit
08-01-2024,CHAMBLFERT,Sell,09:20:00,372.15,09:25:00,370.15,2,Target Hit
08-01-2024,CHAMBLFERT,Buy,12:45:00,383.4,12:50:00,379.3,-4.1,Stop Loss Hit
09-01-2024,CHAMBLFERT,Sell,09:20:00,380.45,13:25:00,381.5,-1.05,Stop Loss Hit
10-01-2024,CHAMBLFERT,Sell,09:20:00,378.5,09:25:00,373.1,5.4,Target Hit
11-01-2024,CHAMBLFERT,Sell,09:30:00,375.55,09:45:00,376.7,-1.15,Stop Loss Hit
11-01-2024,CHAMBLFERT,Buy,13:40:00,377.9,14:10:00,376.8,-1.1,Stop Loss Hit
12-01-2024,CHAMBLFERT,Buy,09:35:00,386.95,09:55:00,385.7,-1.25,Stop Loss Hit
12-01-2024,CHAMBLFERT,Sell,11:00:00,381.25,11:10:00,382.25,-1,Stop Loss Hit
15-01-2024,CHAMBLFERT,Sell,09:50:00,382.5,11:30:00,383.55,-1.05,Stop Loss Hit
15-01-2024,CHAMBLFERT,Buy,11:45:00,385.9,12:40:00,384.9,-1,Stop Loss Hit
16-01-2024,CHAMBLFERT,Buy,11:20:00,387.25,12:05:00,386,-1.25,Stop Loss Hit
16-01-2024,CHAMBLFERT,Sell,13:15:00,384.15,13:50:00,385.5,-1.35,Stop Loss Hit
17-01-2024,CHAMBLFERT,Buy,09:25:00,386.4,09:55:00,384.8,-1.6,Stop Loss Hit
18-01-2024,CHAMBLFERT,Sell,09:45:00,361.25,09:50:00,368.45,-7.2,Stop Loss Hit
18-01-2024,CHAMBLFERT,Buy,15:00:00,381.9,15:15:00,382.95,1.05,Time Exit
19-01-2024,CHAMBLFERT,Buy,09:20:00,386.2,09:30:00,383.15,-3.05,Stop Loss Hit
19-01-2024,CHAMBLFERT,Sell,09:30:00,383.15,09:35:00,384.8,-1.65,Stop Loss Hit
20-01-2024,CHAMBLFERT,Sell,15:10:00,373.45,15:15:00,373.4,0.05,Time Exit
23-01-2024,CHAMBLFERT,Sell,09:20:00,369.8,09:25:00,371.3,-1.5,Stop Loss Hit
24-01-2024,CHAMBLFERT,Buy,09:20:00,359.55,09:30:00,361.5,1.95,Target Hit
25-01-2024,CHAMBLFERT,Buy,10:00:00,370.35,10:15:00,369.4,-0.95,Stop Loss Hit
25-01-2024,CHAMBLFERT,Sell,10:50:00,366.75,11:10:00,368.5,-1.75,Stop Loss Hit
29-01-2024,CHAMBLFERT,Buy,09:30:00,371.25,09:40:00,370.2,-1.05,Stop Loss Hit
29-01-2024,CHAMBLFERT,Sell,10:05:00,368.55,11:50:00,369.7,-1.15,Stop Loss Hit
30-01-2024,CHAMBLFERT,Sell,09:30:00,370.1,10:25:00,371.3,-1.2,Stop Loss Hit
31-01-2024,CHAMBLFERT,Buy,09:20:00,359.7,09:35:00,362,2.3,Target Hit
01-02-2024,CHAMBLFERT,Buy,09:25:00,369.35,09:50:00,372.7,3.35,Target Hit
01-02-2024,CHAMBLFERT,Sell,12:20:00,365.3,13:20:00,367.05,-1.75,Stop Loss Hit
02-02-2024,CHAMBLFERT,Buy,09:35:00,367.15,09:55:00,366.05,-1.1,Stop Loss Hit
02-02-2024,CHAMBLFERT,Sell,12:25:00,363,14:50:00,359.65,3.35,Target Hit
05-02-2024,CHAMBLFERT,Sell,10:15:00,355.5,10:35:00,356.45,-0.95,Stop Loss Hit
06-02-2024,CHAMBLFERT,Sell,09:25:00,342.7,10:30:00,340.4,2.3,Target Hit
06-02-2024,CHAMBLFERT,Buy,11:30:00,349.15,12:35:00,350.9,1.75,Target Hit
07-02-2024,CHAMBLFERT,Buy,09:20:00,365.5,09:30:00,367.7,2.2,Target Hit
08-02-2024,CHAMBLFERT,Sell,10:05:00,367.95,11:00:00,365,2.95,Target Hit
09-02-2024,CHAMBLFERT,Sell,09:30:00,361.1,09:35:00,358.3,2.8,Target Hit
12-02-2024,CHAMBLFERT,Buy,09:25:00,364,09:35:00,362.35,-1.65,Stop Loss Hit
12-02-2024,CHAMBLFERT,Sell,09:45:00,359.7,09:50:00,360.75,-1.05,Stop Loss Hit
13-02-2024,CHAMBLFERT,Sell,09:25:00,349.1,09:30:00,351.35,-2.25,Stop Loss Hit
13-02-2024,CHAMBLFERT,Buy,10:40:00,357.35,11:15:00,356,-1.35,Stop Loss Hit
14-02-2024,CHAMBLFERT,Buy,09:20:00,354.1,09:25:00,353,-1.1,Stop Loss Hit
15-02-2024,CHAMBLFERT,Buy,09:25:00,365.9,09:40:00,364,-1.9,Stop Loss Hit
16-02-2024,CHAMBLFERT,Buy,10:30:00,369.9,10:55:00,368.25,-1.65,Stop Loss Hit
19-02-2024,CHAMBLFERT,Sell,09:30:00,366.55,10:05:00,367.65,-1.1,Stop Loss Hit
19-02-2024,CHAMBLFERT,Buy,11:40:00,370.15,11:55:00,368.85,-1.3,Stop Loss Hit
21-02-2024,CHAMBLFERT,Buy,09:35:00,372.4,10:10:00,370.65,-1.75,Stop Loss Hit
21-02-2024,CHAMBLFERT,Sell,11:45:00,369.85,11:55:00,370.9,-1.05,Stop Loss Hit
22-02-2024,CHAMBLFERT,Buy,10:35:00,369.4,12:00:00,371.3,1.9,Target Hit
23-02-2024,CHAMBLFERT,Sell,09:25:00,371.05,10:25:00,369.05,2,Target Hit
26-02-2024,CHAMBLFERT,Sell,09:20:00,363.9,09:30:00,362,1.9,Target Hit
27-02-2024,CHAMBLFERT,Buy,09:45:00,359.95,10:05:00,358.45,-1.5,Stop Loss Hit
27-02-2024,CHAMBLFERT,Sell,11:50:00,356.95,13:40:00,354.6,2.35,Target Hit
28-02-2024,CHAMBLFERT,Buy,09:35:00,357,09:40:00,356.1,-0.9,Stop Loss Hit
28-02-2024,CHAMBLFERT,Sell,10:40:00,353.25,10:55:00,351.25,2,Target Hit
29-02-2024,CHAMBLFERT,Sell,10:50:00,342.6,11:00:00,343.65,-1.05,Stop Loss Hit
29-02-2024,CHAMBLFERT,Buy,13:25:00,348.35,13:35:00,346.75,-1.6,Stop Loss Hit
01-03-2024,CHAMBLFERT,Sell,09:40:00,353.05,09:50:00,351,2.05,Target Hit
02-03-2024,CHAMBLFERT,Sell,11:40:00,352.55,11:50:00,353.5,-0.95,Stop Loss Hit
04-03-2024,CHAMBLFERT,Sell,11:25:00,352.75,11:35:00,353.85,-1.1,Stop Loss Hit
05-03-2024,CHAMBLFERT,Buy,09:20:00,359.45,09:35:00,358.5,-0.95,Stop Loss Hit
06-03-2024,CHAMBLFERT,Sell,09:55:00,351.55,10:05:00,353.2,-1.65,Stop Loss Hit
06-03-2024,CHAMBLFERT,Buy,13:50:00,357.9,15:15:00,358.65,0.75,Time Exit
07-03-2024,CHAMBLFERT,Buy,09:50:00,371.1,09:55:00,374.15,3.05,Target Hit
11-03-2024,CHAMBLFERT,Sell,09:20:00,373.4,09:35:00,374.65,-1.25,Stop Loss Hit
12-03-2024,CHAMBLFERT,Sell,09:20:00,371,09:25:00,366.85,4.15,Target Hit
13-03-2024,CHAMBLFERT,Sell,09:35:00,356.4,09:55:00,354.3,2.1,Target Hit
14-03-2024,CHAMBLFERT,Buy,09:20:00,341.95,09:30:00,344.5,2.55,Target Hit
15-03-2024,CHAMBLFERT,Sell,10:20:00,343.6,10:30:00,341.5,2.1,Target Hit
18-03-2024,CHAMBLFERT,Sell,09:30:00,344.65,11:00:00,342.85,1.8,Target Hit
19-03-2024,CHAMBLFERT,Buy,09:35:00,344.85,09:45:00,343.95,-0.9,Stop Loss Hit
19-03-2024,CHAMBLFERT,Sell,09:55:00,342.15,10:35:00,340.25,1.9,Target Hit
20-03-2024,CHAMBLFERT,Sell,09:30:00,338.6,09:45:00,336.8,1.8,Target Hit
21-03-2024,CHAMBLFERT,Buy,09:35:00,343,12:05:00,341.65,-1.35,Stop Loss Hit
22-03-2024,CHAMBLFERT,Buy,11:15:00,346,12:05:00,345.05,-0.95,Stop Loss Hit
27-03-2024,CHAMBLFERT,Sell,10:30:00,343.3,10:40:00,344.85,-1.55,Stop Loss Hit
27-03-2024,CHAMBLFERT,Buy,13:25:00,347.5,13:35:00,349.75,2.25,Target Hit
28-03-2024,CHAMBLFERT,Sell,09:30:00,345.05,11:20:00,343.25,1.8,Target Hit
01-04-2024,CHAMBLFERT,Buy,09:20:00,350,10:25:00,352.6,2.6,Target Hit
01-01-2024,CHOLAFIN,Sell,09:30:00,1251,10:15:00,1244.65,6.35,Target Hit
02-01-2024,CHOLAFIN,Sell,09:30:00,1220,10:05:00,1223.2,-3.2,Stop Loss Hit
03-01-2024,CHOLAFIN,Buy,09:20:00,1228.65,10:35:00,1235,6.35,Target Hit
04-01-2024,CHOLAFIN,Buy,10:25:00,1262.95,10:35:00,1258.5,-4.45,Stop Loss Hit
05-01-2024,CHOLAFIN,Sell,09:25:00,1288,10:00:00,1280.95,7.05,Target Hit
08-01-2024,CHOLAFIN,Sell,09:25:00,1249.65,09:35:00,1241.65,8,Target Hit
09-01-2024,CHOLAFIN,Sell,09:35:00,1228.3,11:25:00,1235.8,-7.5,Stop Loss Hit
09-01-2024,CHOLAFIN,Buy,12:30:00,1245.95,13:10:00,1240.7,-5.25,Stop Loss Hit
10-01-2024,CHOLAFIN,Sell,09:25:00,1218,09:30:00,1221.95,-3.95,Stop Loss Hit
12-01-2024,CHOLAFIN,Buy,13:20:00,1241.15,15:15:00,1246.7,5.55,Time Exit
15-01-2024,CHOLAFIN,Buy,09:20:00,1272.2,10:00:00,1280.85,8.65,Target Hit
16-01-2024,CHOLAFIN,Buy,09:20:00,1288.3,09:45:00,1283.15,-5.15,Stop Loss Hit
17-01-2024,CHOLAFIN,Buy,09:20:00,1304.05,09:25:00,1300,-4.05,Stop Loss Hit
18-01-2024,CHOLAFIN,Sell,09:35:00,1251,09:50:00,1254.7,-3.7,Stop Loss Hit
18-01-2024,CHOLAFIN,Buy,11:05:00,1285.25,11:10:00,1292.95,7.7,Target Hit
19-01-2024,CHOLAFIN,Sell,09:20:00,1278.5,09:30:00,1271.5,7,Target Hit
20-01-2024,CHOLAFIN,Sell,11:45:00,1254.65,12:35:00,1247.35,7.3,Target Hit
23-01-2024,CHOLAFIN,Buy,09:20:00,1276.8,09:30:00,1295.6,18.8,Target Hit
23-01-2024,CHOLAFIN,Sell,12:05:00,1260.3,12:15:00,1252,8.3,Target Hit
24-01-2024,CHOLAFIN,Buy,10:35:00,1220.5,10:40:00,1210.7,-9.8,Stop Loss Hit
25-01-2024,CHOLAFIN,Sell,10:25:00,1239.7,10:30:00,1233.5,6.2,Target Hit
25-01-2024,CHOLAFIN,Buy,15:00:00,1264.75,15:05:00,1229.7,-35.05,Stop Loss Hit
29-01-2024,CHOLAFIN,Sell,13:15:00,1223.2,13:30:00,1226.3,-3.1,Stop Loss Hit
30-01-2024,CHOLAFIN,Buy,09:40:00,1260.15,09:55:00,1269.35,9.2,Target Hit
30-01-2024,CHOLAFIN,Sell,13:25:00,1234.05,13:50:00,1225.85,8.2,Target Hit
31-01-2024,CHOLAFIN,Sell,09:20:00,1200.2,09:40:00,1192.05,8.15,Target Hit
01-02-2024,CHOLAFIN,Sell,09:30:00,1175.6,10:10:00,1159.7,15.9,Target Hit
02-02-2024,CHOLAFIN,Buy,09:50:00,1168.8,09:55:00,1164.95,-3.85,Stop Loss Hit
05-02-2024,CHOLAFIN,Sell,14:25:00,1149.5,14:40:00,1139.5,10,Target Hit
06-02-2024,CHOLAFIN,Buy,10:30:00,1147.85,10:40:00,1154.15,6.3,Target Hit
07-02-2024,CHOLAFIN,Sell,09:20:00,1149,09:35:00,1161.45,-12.45,Stop Loss Hit
07-02-2024,CHOLAFIN,Buy,10:30:00,1171.45,10:40:00,1167,-4.45,Stop Loss Hit
08-02-2024,CHOLAFIN,Sell,09:20:00,1144.95,09:55:00,1139.1,5.85,Target Hit
09-02-2024,CHOLAFIN,Sell,09:50:00,1116.85,10:00:00,1110.6,6.25,Target Hit
12-02-2024,CHOLAFIN,Sell,11:15:00,1110.8,11:45:00,1105,5.8,Target Hit
13-02-2024,CHOLAFIN,Buy,09:20:00,1111.5,09:25:00,1106.5,-5,Stop Loss Hit
14-02-2024,CHOLAFIN,Sell,13:10:00,1116.15,14:15:00,1120.25,-4.1,Stop Loss Hit
15-02-2024,CHOLAFIN,Buy,10:45:00,1145,11:30:00,1141.5,-3.5,Stop Loss Hit
15-02-2024,CHOLAFIN,Sell,14:15:00,1124.3,15:15:00,1126.95,-2.65,Time Exit
16-02-2024,CHOLAFIN,Buy,09:35:00,1137.75,09:45:00,1132.2,-5.55,Stop Loss Hit
19-02-2024,CHOLAFIN,Sell,09:30:00,1143.8,09:40:00,1136.75,7.05,Target Hit
20-02-2024,CHOLAFIN,Sell,09:20:00,1104.05,09:30:00,1111.05,-7,Stop Loss Hit
21-02-2024,CHOLAFIN,Buy,09:30:00,1106.05,10:15:00,1102.9,-3.15,Stop Loss Hit
21-02-2024,CHOLAFIN,Sell,13:55:00,1096.4,14:10:00,1089.75,6.65,Target Hit
22-02-2024,CHOLAFIN,Sell,09:20:00,1081.1,09:30:00,1071.75,9.35,Target Hit
23-02-2024,CHOLAFIN,Sell,09:20:00,1082.5,09:30:00,1088.8,-6.3,Stop Loss Hit
23-02-2024,CHOLAFIN,Buy,11:30:00,1096.4,11:50:00,1093,-3.4,Stop Loss Hit
26-02-2024,CHOLAFIN,Buy,09:45:00,1108.4,11:05:00,1113.95,5.55,Target Hit
27-02-2024,CHOLAFIN,Buy,09:20:00,1121.45,10:05:00,1116.4,-5.05,Stop Loss Hit
27-02-2024,CHOLAFIN,Sell,13:25:00,1099.65,13:40:00,1087.35,12.3,Target Hit
28-02-2024,CHOLAFIN,Sell,09:20:00,1091.7,10:35:00,1084.75,6.95,Target Hit
29-02-2024,CHOLAFIN,Sell,10:05:00,1066.15,10:40:00,1071.5,-5.35,Stop Loss Hit
01-03-2024,CHOLAFIN,Sell,09:20:00,1088.7,09:45:00,1083,5.7,Target Hit
01-03-2024,CHOLAFIN,Buy,14:05:00,1096.55,15:00:00,1093.1,-3.45,Stop Loss Hit
04-03-2024,CHOLAFIN,Sell,11:00:00,1083.65,12:50:00,1077.5,6.15,Target Hit
05-03-2024,CHOLAFIN,Buy,09:20:00,1091.4,09:30:00,1085.3,-6.1,Stop Loss Hit
05-03-2024,CHOLAFIN,Sell,10:15:00,1071.6,10:30:00,1066.15,5.45,Target Hit
06-03-2024,CHOLAFIN,Sell,09:30:00,1038.2,09:55:00,1031.4,6.8,Target Hit
07-03-2024,CHOLAFIN,Buy,11:05:00,1070.5,11:45:00,1077.95,7.45,Target Hit
11-03-2024,CHOLAFIN,Buy,09:35:00,1102,09:50:00,1098.25,-3.75,Stop Loss Hit
